ts,side,reason,price,qty,fee,spend,near_support,avg_entry,total_spent,pnl
2022-08-28 23:45:00+00:00,BUY,drop_dca,1432.66,0.007885892463184394,0.00734357175259874,11.297802696305755,False,1591.7535090379636,88.4532888786942,0.0
2022-09-06 01:00:00+00:00,SELL,profit_target,1674.34,0.055569715019603935,0.06047768781985037,0.0,False,1591.7535090379636,88.4532888786942,4.528830079409602
2022-11-08 03:15:00+00:00,BUY,drop_dca,1525.31,0.009178462083117532,0.0091,14.000000000000002,False,1525.31,14.000000000000002,0.0
2022-11-08 04:10:00+00:00,BUY,drop_dca,1469.65,0.009192448201952846,0.008781292975,13.509681500000001,False,1497.4588124986108,27.509681500000003,0.0
2022-11-08 16:30:00+00:00,SELL,profit_target,1573.66,0.018370910285070378,0.018791218341482504,0.0,False,1497.4588124986108,27.509681500000003,1.3810939608623656
2024-03-15 02:45:00+00:00,BUY,drop_dca,3763.43,0.0037200107348881214,0.0091,14.000000000000002,False,3763.43,14.000000000000002,0.0
2024-03-15 09:05:00+00:00,BUY,drop_dca,3611.32,0.003740926171039952,0.008781292975,13.509681500000001,False,3687.1617930641173,27.509681500000003,0.0
2024-03-16 23:10:00+00:00,BUY,drop_dca,3492.74,0.0037324665741640876,0.008473747946459819,13.036535302245875,False,3622.3313913733805,40.54621680224588,0.0
2024-03-19 01:30:00+00:00,BUY,drop_dca,3387.51,0.0037136303613831824,0.008176973990567944,12.579959985489145,False,3563.8328424480956,53.12617678773503,0.0
2024-03-19 08:25:00+00:00,BUY,drop_dca,3285.83,0.003694462340385034,0.00789059387473978,12.139375191907355,False,3508.6184112054057,65.26555197964238,0.0
2024-03-19 23:00:00+00:00,BUY,drop_dca,3181.99,0.0036814134831991874,0.0076142435781132375,11.71422088940498,False,3454.655340175548,76.97977286904737,0.0
2024-03-20 05:20:00+00:00,BUY,drop_dca,3070.21,0.0036818187224165687,0.007347571828837872,11.303956659750574,False,3400.1406912995417,88.28372952879793,0.0
2024-03-21 08:45:00+00:00,SELL,profit_target,3570.51,0.025964728387476134,0.06025975953059882,0.0,False,3400.1406912995417,88.28372952879793,4.363333066438884
2024-07-25 01:05:00+00:00,BUY,drop_dca,3225.59,0.004340291233541771,0.0091,14.000000000000002,False,3225.5900000000006,14.000000000000002,0.0
2024-07-25 14:05:00+00:00,BUY,drop_dca,3116.77,0.004399531156453636,0.008913012369625,13.7123267225,True,3170.8112002622247,27.712326722500002,0.0
2024-07-29 02:55:00+00:00,SELL,profit_target,3331.12,0.008739822389995407,0.018923708153844976,0.0,False,3170.8112002622247,27.712326722500002,1.382146729107653
2025-01-27 00:55:00+00:00,BUY,drop_dca,3213.06,0.004357217107679285,0.0091,14.000000000000002,False,3213.06,14.000000000000002,0.0
2025-01-27 06:15:00+00:00,BUY,drop_dca,3103.92,0.004352458020825279,0.008781292975,13.509681500000001,False,3158.5198178021324,27.509681500000003,0.0
2025-01-31 11:20:00+00:00,SELL,profit_target,3320.17,0.008709675128504565,0.01879644134641455,0.0,False,3158.5198178021324,27.509681500000003,1.3891241300605834
2025-03-26 18:55:00+00:00,BUY,drop_dca,1994.69,0.007018634474529877,0.0091,14.000000000000002,False,1994.69,14.000000000000002,0.0
2025-03-28 04:45:00+00:00,BUY,drop_dca,1932.28,0.006991575496304884,0.008781292975,13.509681500000001,False,1963.5452685767928,27.509681500000003,0.0
2025-03-28 15:50:00+00:00,BUY,drop_dca,1873.37,0.007063251430192415,0.008600854165656716,13.232083331779563,True,1933.320969747936,40.74176483177956,0.0
2025-03-29 17:10:00+00:00,BUY,drop_dca,1816.4,0.006921994800560336,0.008172522381229565,12.573111355737794,False,1904.4117660956024,53.314876187517356,0.0
2025-04-03 12:45:00+00:00,BUY,drop_dca,1756.54,0.006907196203902916,0.007886298173002359,12.132766420003628,False,1875.1481075755041,65.44764260752099,0.0
2025-04-06 17:25:00+00:00,BUY,drop_dca,1698.79,0.006891872200135065,0.00761009832366384,11.707843574867447,False,1846.0668451293595,77.15548618238844,0.0
2025-04-06 18:20:00+00:00,BUY,drop_dca,1644.55,0.006869844453683839,0.007343571752598741,11.297802696305757,False,1817.6191449413927,88.4532888786942,0.0
2025-04-06 21:10:00+00:00,BUY,drop_dca,1586.74,0.00687076810121615,0.007086379675000414,10.902122576923714,False,1789.0549395498745,99.35541145561791,0.0
2025-04-07 03:40:00+00:00,BUY,drop_dca,1527.51,0.0068872218600485495,0.006838195171237794,10.52030026344276,False,1760.1980034565227,109.87571171906067,0.0
2025-04-07 06:40:00+00:00,BUY,drop_dca,1466.85,0.006920851087289955,0.006598702771304325,10.15185041739127,False,1730.9201859814102,120.02756213645195,0.0
2025-04-09 01:15:00+00:00,BUY,drop_dca,1412.69,0.006934504171605646,0.006367598053820626,9.79630469818558,False,1701.989474395931,129.82386683463753,0.0
2025-04-23 02:20:00+00:00,SELL,profit_target,1803.61,0.07627771427946964,0.08942391136353624,0.0,False,1701.989474395931,129.82386683463753,7.661957505593165
2025-06-05 19:15:00+00:00,BUY,drop_dca,2519.0,0.005557761016276301,0.0091,14.000000000000002,False,2519.0,14.000000000000002,0.0
2025-06-05 20:40:00+00:00,BUY,drop_dca,2419.94,0.005582651429374282,0.008781292975,13.509681500000001,False,2469.3593378349537,27.509681500000003,0.0
2025-06-09 21:00:00+00:00,SELL,profit_target,2609.13,0.011140412445650583,0.018893409810808198,0.0,False,2469.3593378349537,27.509681500000003,1.5382094145094953
2025-10-10 15:15:00+00:00,BUY,drop_dca,4228.99,0.0033601403644841917,0.0092365,14.21,True,4228.99,14.21,0.0
2025-10-10 15:30:00+00:00,BUY,drop_dca,4094.96,0.0033467632463656544,0.008908160055169374,13.7048616233375,True,4162.108663404564,27.9148616233375,0.0
2025-10-10 19:25:00+00:00,BUY,drop_dca,3954.34,0.003293177819833716,0.008464524107052817,13.022344780081257,False,4093.6873051663206,40.937206403418756,0.0
2025-10-10 21:35:00+00:00,BUY,drop_dca,3774.04,0.0033296590535433295,0.008168073195382533,12.566266454434666,False,4013.842049000443,53.503472857853424,0.0
2025-10-11 21:05:00+00:00,BUY,drop_dca,3656.66,0.003316185055752412,0.007882004809878948,12.126161245967614,False,3942.6845894627636,65.62963410382103,0.0
2025-10-12 17:10:00+00:00,SELL,profit_target,4144.69,0.016645925539979303,0.04484493073209292,0.0,False,3942.6845894627636,65.62963410382103,3.3177220917436756
2025-10-28 20:15:00+00:00,BUY,drop_dca,3988.58,0.003562671426923868,0.0092365,14.21,True,3988.58,14.21,0.0
2025-10-29 18:35:00+00:00,BUY,drop_dca,3859.82,0.0035506478600912735,0.008908160055169374,13.7048616233375,True,3924.30882081929,27.9148616233375,0.0
2025-10-30 17:20:00+00:00,BUY,drop_dca,3740.9,0.0034810726777196013,0.008464524107052817,13.022344780081257,False,3864.044915431229,40.937206403418756,0.0
2025-11-03 15:30:00+00:00,BUY,drop_dca,3607.1,0.003483758824106531,0.008168073195382533,12.566266454434666,False,3800.4616984399495,53.503472857853424,0.0
2025-11-04 05:55:00+00:00,BUY,drop_dca,3491.0,0.003473549483233347,0.007882004809878948,12.126161245967614,False,3739.2180293917227,65.62963410382103,0.0
2025-11-04 17:10:00+00:00,BUY,drop_dca,3383.15,0.003458749902366257,0.007605955325923761,11.701469732190402,False,3680.6019477909326,77.33110383601144,0.0
2025-11-04 18:35:00+00:00,BUY,drop_dca,3267.97,0.003455249614631509,0.007339573854032765,11.291652083127332,False,3622.326632108931,88.62275591913877,0.0
2025-11-04 21:20:00+00:00,BUY,drop_dca,3169.44,0.0034378904081266677,0.00708252179383644,10.896187375132985,False,3566.5282707693077,99.51894329427175,0.0
2025-11-16 16:35:00+00:00,BUY,drop_dca,3071.84,0.0034228908174711394,0.006834472403681354,10.514572928740545,False,3512.4761115518722,110.0335162230123,0.0
2025-11-17 19:55:00+00:00,BUY,drop_dca,2977.99,0.0034071046812448992,0.006595110385305323,10.146323669700497,False,3460.0470260934435,120.17983989271279,0.0
2025-11-19 18:20:00+00:00,BUY,drop_dca,2882.34,0.0033968829188775417,0.0063641314830583705,9.790971512397494,False,3408.5815392965924,129.97081140511028,0.0
2025-11-21 02:55:00+00:00,BUY,drop_dca,2779.84,0.0033987800610328915,0.006141242097160087,9.448064764861673,False,3357.1249327977534,139.41887616997195,0.0
2025-11-21 07:30:00+00:00,BUY,drop_dca,2682.29,0.0033990238022801843,0.005926158910501775,9.117167554618115,False,3306.0706662374814,148.53604372459006,0.0
2026-01-20 08:30:00+00:00,BUY,drop_dca,3092.41,0.0045951216041857324,0.0092365,14.21,True,3092.41,14.21,0.0
2026-01-20 15:05:00+00:00,BUY,drop_dca,2997.8,0.004571639743591133,0.008908160055169374,13.7048616233375,True,3045.2261779573273,27.9148616233375,0.0
2026-01-21 16:40:00+00:00,BUY,drop_dca,2886.19,0.004511949934024183,0.008464524107052817,13.022344780081257,False,2992.76778053529,40.937206403418756,0.0
2026-01-25 20:20:00+00:00,BUY,drop_dca,2794.52,0.004496753093352227,0.008168073195382533,12.566266454434666,False,2943.7197176098134,53.503472857853424,0.0
2026-01-30 02:20:00+00:00,BUY,drop_dca,2703.3,0.004485688323888438,0.007882004809878948,12.126161245967614,False,2896.129555960159,65.62963410382103,0.0
2026-01-31 13:30:00+00:00,BUY,drop_dca,2615.57,0.004473774256544616,0.007605955325923761,11.701469732190402,False,2849.873300288767,77.33110383601144,0.0
2026-01-31 14:25:00+00:00,BUY,drop_dca,2530.51,0.0044622040944818754,0.007339573854032765,11.291652083127332,False,2804.772236400477,88.62275591913877,0.0
2026-01-31 17:05:00+00:00,BUY,drop_dca,2451.69,0.004444357718607567,0.00708252179383644,10.896187375132985,False,2761.232865074243,99.51894329427175,0.0
2026-01-31 18:35:00+00:00,BUY,drop_dca,2351.79,0.004470880873181936,0.006834472403681354,10.514572928740545,False,2716.0473997384934,110.0335162230123,0.0
2026-02-01 23:05:00+00:00,BUY,drop_dca,2237.56,0.004534548199690957,0.006595110385305323,10.146323669700497,False,2667.8815255561367,120.17983989271279,0.0
2026-02-02 03:35:00+00:00,BUY,drop_dca,2170.28,0.004511386324528399,0.0063641314830583705,9.790971512397494,False,2622.5839158975105,129.97081140511028,0.0
2026-02-04 16:35:00+00:00,BUY,drop_dca,2104.9,0.004488605047680019,0.006141242097160087,9.448064764861673,False,2579.590178201797,139.41887616997195,0.0
2026-03-27 10:50:00+00:00,BUY,drop_dca,1992.44,0.00713195880428018,0.0092365,14.21,True,1992.44,14.21,0.0
2026-03-31 16:40:00+00:00,SELL,profit_target,2092.61,0.00713195880428018,0.009700865403726085,0.0,False,1992.44,14.21,0.7047074480210203
