ts,side,reason,price,qty,fee,spend,near_support,velocity_paused,avg_entry,total_spent,pnl
2024-04-10 12:35:00+00:00,BUY,drop_dca,3418.54,0.0061968922410887564,0.013769810601203511,21.184324001851557,False,False,3508.7786758603097,68.08177396185155,0.0
2024-04-12 17:25:00+00:00,BUY,drop_dca,3318.55,0.00609034817878319,0.013137231216655621,20.211124948700956,True,False,3463.3336182034886,88.29289891055251,0.0
2024-04-12 18:30:00+00:00,BUY,drop_dca,3224.74,0.002899300818408513,0.006077169358750534,9.349491321154668,False,True,3438.969983219563,97.64239023170718,0.0
2024-04-13 19:45:00+00:00,BUY,drop_dca,3156.37,0.00574636323779485,0.011789471546371043,18.13764853287853,False,False,3391.402426716834,115.78003876458571,0.0
2024-04-13 19:50:00+00:00,BUY,drop_dca,3078.42,0.005538127433103032,0.011081643464198473,17.048682252613037,False,False,3347.7166958845937,132.82872101719875,0.0
2024-04-13 20:05:00+00:00,SELL,stop_loss,2884.68,0.03967740794210197,0.07439680634257476,0.0,False,False,3347.7166958845937,132.82872101719875,-18.446492681118613
2024-09-03 13:35:00+00:00,BUY,drop_dca,2478.75,0.00982753403933434,0.015833999999999997,24.359999999999996,True,False,2478.75,24.359999999999996,0.0
2024-09-03 23:50:00+00:00,BUY,drop_dca,2427.13,0.009285637753231182,0.014649342474,22.53744996,False,False,2453.6717646331085,46.897449959999996,0.0
2024-09-04 01:00:00+00:00,BUY,drop_dca,2314.8,0.009288961837687631,0.013976357760221563,21.50208886187933,True,False,2408.2535387067564,68.39953882187933,0.0
2024-09-06 16:35:00+00:00,BUY,drop_dca,2266.63,0.008776624366867634,0.012930684057637571,19.893360088673187,False,False,2374.821098579736,88.29289891055252,0.0
2024-09-06 18:55:00+00:00,BUY,drop_dca,2207.73,0.008469777845257046,0.01215433871750107,18.69898264230934,False,False,2343.818472563931,106.99188155286186,0.0
2024-09-13 21:30:00+00:00,SELL,profit_target,2447.24,0.045648535842377824,0.07261339985568545,0.0,False,False,2343.818472563931,106.99188155286186,4.648427902183158
2024-11-26 18:25:00+00:00,BUY,drop_dca,3271.63,0.007335792861662229,0.0156,24.0,False,False,3271.63,24.0,0.0
2024-11-27 04:20:00+00:00,SELL,profit_target,3411.53,0.007335792861662229,0.016267080323875253,0.0,False,False,3271.63,24.0,1.0100103410226708
2025-02-03 00:40:00+00:00,BUY,drop_dca,2779.44,0.008634832915983076,0.0156,24.0,False,False,2779.44,24.0,0.0
2025-02-03 01:45:00+00:00,BUY,drop_dca,2650.3,0.008511890729351393,0.014663391599999999,22.559064,False,False,2715.3329675706573,46.559064,0.0
2025-02-03 01:50:00+00:00,BUY,drop_dca,2569.3,0.008253080744367725,0.013783016231727598,21.204640356503997,False,False,2667.882922121138,67.763704356504,0.0
2025-02-03 01:55:00+00:00,BUY,drop_dca,2496.25,0.007984590867957877,0.012955497720190903,19.931534954139853,False,False,2626.833244508813,87.69523931064384,0.0
2025-02-03 02:05:00+00:00,BUY,drop_dca,2350.9,0.003984615578507859,0.0060888312962841815,9.367432763514126,False,True,2597.4107931220647,97.06267207415797,0.0
2025-02-03 15:40:00+00:00,SELL,profit_target,2711.43,0.03736901083616793,0.06586024708348202,0.0,False,False,2597.4107931220647,97.06267207415797,4.194924730269349
2025-08-05 07:30:00+00:00,BUY,drop_dca,3626.39,0.006618151936223076,0.0156,24.0,False,False,3626.39,24.0,0.0
2025-08-05 22:00:00+00:00,BUY,drop_dca,3548.1,0.006358068825568614,0.014663391599999999,22.559064,False,False,3588.0295854007472,46.559064,0.0
2025-08-07 09:55:00+00:00,SELL,profit_target,3732.63,0.012976220761791689,0.03148303008635624,0.0,False,False,3588.0295854007472,46.559064,1.8448838720001604
2025-09-19 14:45:00+00:00,BUY,drop_dca,4499.8,0.005413573936619404,0.015833999999999997,24.359999999999996,True,False,4499.8,24.359999999999996,0.0
2025-09-22 00:30:00+00:00,BUY,drop_dca,4377.89,0.005225236748616341,0.014869082611109996,22.875511709399994,True,False,4439.924076753444,47.23551170939999,0.0
2025-09-22 05:05:00+00:00,BUY,drop_dca,4285.47,0.00501263280787557,0.013962966887458237,21.48148751916652,True,False,4390.4576123480865,68.71699922856651,0.0
2025-09-22 06:00:00+00:00,BUY,drop_dca,4138.09,0.004802771347002141,0.01291829505415546,19.874300083316093,False,False,4331.200195381893,88.59129931188261,0.0
2025-09-25 03:25:00+00:00,BUY,drop_dca,4038.0,0.00462631673615995,0.01214269353739902,18.681066980613878,False,False,4277.116932959184,107.27236629249649,0.0
2025-09-25 12:25:00+00:00,BUY,drop_dca,3944.79,0.0044513077756141144,0.011413658360107121,17.559474400164802,False,False,4227.025591099278,124.83184069266129,0.0
2025-09-25 17:45:00+00:00,BUY,drop_dca,3856.5,0.004279844708065164,0.010728393725824648,16.505221116653306,False,False,4180.124881053096,141.3370618093146,0.0
2025-10-01 23:55:00+00:00,SELL,profit_target,4350.52,0.03381168405995269,0.09561396502872849,0.0,False,False,4180.124881053096,141.3370618093146,5.665731962162056
2026-02-10 03:35:00+00:00,BUY,drop_dca,2060.81,0.011645906221340154,0.0156,24.0,False,False,2060.81,24.0,0.0
2026-02-10 06:45:00+00:00,BUY,drop_dca,2010.15,0.011390916080889484,0.014883342473999996,22.897449959999996,True,False,2035.7603728818533,46.897449959999996,0.0
2026-02-11 04:50:00+00:00,BUY,drop_dca,1965.47,0.010778248460598003,0.013769810601203511,21.184324001851557,False,False,2013.3559512373622,68.08177396185155,0.0
2026-02-11 15:05:00+00:00,BUY,drop_dca,1912.93,0.010409392070334195,0.012943084942517856,19.912438373104393,False,False,1989.7180586888499,87.99421233495595,0.0
2026-02-14 08:05:00+00:00,SELL,profit_target,2073.36,0.04422446283316183,0.05960060096884687,0.0,False,False,1989.7180586888499,87.99421233495595,3.6394193238396184
