ts,side,reason,price,qty,fee,spend,near_support,velocity_paused,avg_entry,total_spent,pnl
2022-06-13 00:55:00+00:00,BUY,drop_dca,1385.32,0.011305806012588704,0.010180403470483598,15.662159185359382,False,False,1586.8668516721332,191.80253672054175,0.0
2022-06-13 01:25:00+00:00,BUY,drop_dca,1349.58,0.0053961585879093105,0.00473365600959592,7.282547707070647,False,True,1576.7259662684648,199.0850844276124,0.0
2022-06-13 02:55:00+00:00,SELL,stop_loss,1337.94,0.1262648606585545,0.10980762498517915,0.0,False,False,1576.7259662684648,199.0850844276124,-30.26008438309117
2022-07-30 10:10:00+00:00,BUY,drop_dca,1681.34,0.016653383610691474,0.0182,28.000000000000004,False,False,1681.3400000000001,28.000000000000004,0.0
2022-08-01 17:15:00+00:00,BUY,drop_dca,1637.87,0.0158979198593295,0.0169251719,26.038726000000004,False,False,1660.1094346273562,54.03872600000001,0.0
2022-08-02 02:30:00+00:00,BUY,drop_dca,1589.13,0.015237790752151805,0.01573963977167855,24.214830417967,False,False,1637.4772883152825,78.25355641796702,0.0
2022-08-05 23:50:00+00:00,SELL,profit_target,1737.75,0.04778909422217278,0.05397957401497748,0.0,False,False,1637.4772883152825,78.25355641796702,4.737962492598754
2022-09-13 14:45:00+00:00,BUY,drop_dca,1580.6,0.018069087688219666,0.018564,28.560000000000002,True,False,1580.6,28.560000000000002,0.0
2022-09-15 14:30:00+00:00,BUY,drop_dca,1537.15,0.01691409460364961,0.016899675338,25.99950052,False,False,1559.5922653577634,54.55950052,0.0
2022-09-15 14:50:00+00:00,BUY,drop_dca,1491.18,0.016214241410377243,0.01571592912911212,24.17835250632634,False,False,1537.9260777700297,78.73785302632635,0.0
2022-09-16 08:35:00+00:00,BUY,drop_dca,1452.02,0.015485163920500034,0.014615099015298897,22.48476771584446,False,False,1517.9767965039505,101.2226207421708,0.0
2022-09-16 17:15:00+00:00,BUY,drop_dca,1414.56,0.014781848008429672,0.013591377097222778,20.909810918804276,False,False,1499.2116586177551,122.13243166097507,0.0
2022-09-18 17:55:00+00:00,BUY,drop_dca,1377.75,0.01411371639128374,0.01263936229275926,19.44517275809117,False,False,1481.2758085738758,141.57760441906623,0.0
2022-09-18 21:10:00+00:00,BUY,drop_dca,1332.74,0.013568382362399488,0.01175403184128179,18.083125909664293,False,False,1462.8108096016492,159.66073032873052,0.0
2022-09-19 03:20:00+00:00,BUY,drop_dca,1298.93,0.012946413058254795,0.010930714803943286,16.816484313758902,False,False,1445.4333222212854,176.47721464248943,0.0
2022-09-21 22:15:00+00:00,SELL,stop_loss,1226.94,0.12209294744311426,0.0973704686083055,0.0,False,False,1445.4333222212854,176.47721464248943,-26.77386417524312
2023-02-22 02:30:00+00:00,BUY,drop_dca,1630.35,0.017174226393105778,0.0182,28.000000000000004,False,False,1630.35,28.000000000000004,0.0
2023-02-24 16:00:00+00:00,BUY,drop_dca,1576.98,0.016842002130654798,0.017263675338000002,26.559500520000004,True,False,1603.9256227917747,54.55950052000001,0.0
2023-03-14 12:30:00+00:00,SELL,profit_target,1712.58,0.03401622852376057,0.03786608321939422,0.0,False,False,1603.9256227917747,54.55950052000001,3.6581460420024783
2023-04-19 08:10:00+00:00,BUY,drop_dca,2030.14,0.013792152265361011,0.0182,28.000000000000004,False,False,2030.14,28.000000000000004,0.0
2023-04-19 10:30:00+00:00,BUY,drop_dca,1975.38,0.013181628851157753,0.0169251719,26.038726000000004,False,False,2003.3797177551298,54.03872600000001,0.0
2023-04-20 19:15:00+00:00,BUY,drop_dca,1924.8,0.012580439743332814,0.01573963977167855,24.214830417967,False,False,1978.3870018634632,78.25355641796702,0.0
2023-04-21 19:00:00+00:00,BUY,drop_dca,1868.81,0.012049748510509519,0.01463714883405144,22.518690513925293,False,False,1952.8003012452596,100.77224693189231,0.0
2023-04-24 16:50:00+00:00,BUY,drop_dca,1820.61,0.011732432936808423,0.013884120073903808,21.360184729082782,True,False,1928.313374489697,122.1324316609751,0.0
