ts,side,reason,price,qty,fee,spend,near_support,avg_entry,total_spent,pnl
2022-06-10 16:30:00+00:00,BUY,drop_dca,1669.97,0.005187297326793196,0.005630710095936142,8.662630916824835,False,2379.0706328759106,191.97770319922034,0.0
2022-06-11 08:55:00+00:00,BUY,drop_dca,1575.93,0.005276820957623754,0.005405335293636202,8.315900451748004,False,2329.774732001668,200.29360365096835,0.0
2022-06-11 15:20:00+00:00,BUY,drop_dca,1511.58,0.005281260813365047,0.005188981343173119,7.983048220266337,False,2282.4215074535477,208.2766518712347,0.0
2022-06-12 04:55:00+00:00,BUY,drop_dca,1451.02,0.005281470091523174,0.004981287175931271,7.663518732201957,False,2236.9346956600593,215.94017060343666,0.0
2022-06-13 03:50:00+00:00,BUY,drop_dca,1358.01,0.005417322944180706,0.004781906175427447,7.356778731426841,False,2190.231813129429,223.29694933486348,0.0
2022-06-13 07:35:00+00:00,BUY,drop_dca,1288.57,0.005480739351314054,0.004590505598849787,7.06231630592275,False,2144.232741825277,230.35926564078625,0.0
2022-06-13 11:55:00+00:00,BUY,drop_dca,1207.06,0.005616655372112311,0.004406766021750226,6.779640033461886,False,2097.6707094765366,237.13890567424812,0.0
2022-06-14 01:25:00+00:00,SELL,emergency_exit,1150.58,0.11304868042583527,0.0845465079708324,0.0,False,2097.6707094765366,237.13890567424812,-107.15190145786141
2022-08-19 06:35:00+00:00,BUY,drop_dca,1759.46,0.009093699203164607,0.0104,16.0,False,1759.46,16.0,0.0
2022-08-19 11:35:00+00:00,BUY,drop_dca,1687.9,0.009099818709639195,0.0099837296,15.359584,False,1723.6679651674451,31.359583999999998,0.0
2022-08-19 22:55:00+00:00,BUY,drop_dca,1620.18,0.009100718000972731,0.009584120839030399,14.744801290816,False,1689.1619694525027,46.104385290816,0.0
2022-08-20 20:50:00+00:00,BUY,drop_dca,1530.69,0.009247219145842592,0.009200506818327368,14.154625874349797,False,1649.0588857737148,60.259011165165795,0.0
2022-08-27 15:35:00+00:00,BUY,drop_dca,1465.52,0.009271844000152213,0.008832247332416996,13.588072819103072,False,1611.9136909988215,73.84708398426886,0.0
2022-09-09 04:25:00+00:00,SELL,profit_target,1695.34,0.04581329905977134,0.05048492697819528,0.0,False,1611.9136909988215,73.84708398426886,3.7715495167456794
2022-11-08 03:55:00+00:00,BUY,drop_dca,1507.46,0.010613880301964895,0.0104,16.0,False,1507.46,16.0,0.0
2022-11-08 14:35:00+00:00,BUY,drop_dca,1444.37,0.010634106219320535,0.0099837296,15.359584,False,1475.8849723753897,31.359583999999998,0.0
2022-11-08 16:30:00+00:00,SELL,profit_target,1573.66,0.021247986521285428,0.021734119204905915,0.0,False,1475.8849723753897,31.359583999999998,2.0557883498811194
2024-03-15 02:50:00+00:00,BUY,drop_dca,3726.06,0.004294080073858177,0.0104,16.0,False,3726.0600000000004,16.0,0.0
2024-03-16 18:50:00+00:00,BUY,drop_dca,3576.4,0.004294705290235992,0.0099837296,15.359584,False,3651.224552787202,31.359583999999998,0.0
2024-03-17 07:15:00+00:00,BUY,drop_dca,3425.71,0.00430415922270595,0.009584120839030399,14.744801290816,False,3575.9391487665252,46.104385290816,0.0
2024-03-19 08:25:00+00:00,BUY,drop_dca,3285.83,0.004307777905232406,0.009200506818327368,14.154625874349797,False,3503.2837250341154,60.259011165165795,0.0
2024-03-20 04:30:00+00:00,BUY,drop_dca,3121.32,0.004353309759685989,0.008832247332416996,13.588072819103072,False,3426.1377695758524,73.84708398426886,0.0
2024-03-25 16:35:00+00:00,SELL,profit_target,3607.77,0.021554032251718515,0.05054529410890863,0.0,False,3426.1377695758524,73.84708398426886,3.8643616584047322
2024-07-25 01:40:00+00:00,BUY,drop_dca,3200.27,0.0049995781605927,0.0104,16.0,False,3200.27,16.0,0.0
2024-07-29 04:00:00+00:00,SELL,profit_target,3364.21,0.0049995781605927,0.010932760048370918,0.0,False,3200.27,16.0,0.8086980835991966
2025-01-27 02:15:00+00:00,BUY,drop_dca,3175.14,0.005039147880093476,0.0104,16.0,False,3175.14,16.0,0.0
2025-01-27 07:25:00+00:00,BUY,drop_dca,3025.52,0.005076675744995902,0.0099837296,15.359584,False,3100.052468512955,31.359583999999998,0.0
2025-01-30 13:25:00+00:00,SELL,profit_target,3261.44,0.010115823625089379,0.021444898672477477,0.0,False,3100.052468512955,31.359583999999998,1.6111229051390268
2025-03-28 04:35:00+00:00,BUY,drop_dca,1977.45,0.00809122860249311,0.0104,16.0,False,1977.45,16.0,0.0
2025-03-28 11:25:00+00:00,BUY,drop_dca,1897.65,0.00817494260796248,0.010083566895999999,15.51317984,True,1937.3446542689726,31.51317984,0.0
2025-03-29 16:55:00+00:00,BUY,drop_dca,1821.35,0.008092158818307387,0.009580124751420704,14.73865346372416,False,1898.8096987399688,46.25183330372416,0.0
2025-04-06 13:55:00+00:00,BUY,drop_dca,1748.0,0.008094235766696304,0.00919667067812034,14.148724120185138,False,1861.1951302895277,60.4005574239093,0.0
2025-04-06 18:00:00+00:00,BUY,drop_dca,1674.49,0.008111369604208211,0.008828564737557894,13.582407288550607,False,1823.860628499728,73.9829647124599,0.0
2025-04-06 21:30:00+00:00,BUY,drop_dca,1591.85,0.008190946291685198,0.008475192605372403,13.038757854419082,False,1784.8822425163105,87.02172256687899,0.0
2025-04-07 03:40:00+00:00,BUY,drop_dca,1527.51,0.008194295639660691,0.008135964546149767,12.516868532538103,False,1747.8494995784667,99.53859109941709,0.0
2025-04-07 07:35:00+00:00,BUY,drop_dca,1461.51,0.008221543713457133,0.0078103144292255774,12.015868352654735,False,1711.726641415406,111.55445945207182,0.0
2025-04-09 01:25:00+00:00,BUY,drop_dca,1397.34,0.008254913768997793,0.0074976987838813935,11.534921205971376,False,1676.3815657943098,123.0893806580432,0.0
2025-04-22 21:45:00+00:00,SELL,profit_target,1778.5,0.07342563481346831,0.0848818694852397,0.0,False,1676.3815657943098,123.0893806580432,7.413228988224958
2025-06-05 20:10:00+00:00,BUY,drop_dca,2506.94,0.0063822827829944076,0.0104,16.0,False,2506.94,16.0,0.0
2025-06-06 00:20:00+00:00,BUY,drop_dca,2405.95,0.0063839996674910126,0.0099837296,15.359584,False,2456.438209136411,31.359583999999998,0.0
2025-06-09 18:20:00+00:00,SELL,profit_target,2579.56,0.01276628245048542,0.02140540451268321,0.0,False,2456.438209136411,31.359583999999998,1.5504021534614907
2025-10-10 15:20:00+00:00,BUY,drop_dca,4184.01,0.0038623234648100745,0.010504,16.16,True,4184.01,16.16,0.0
2025-10-10 19:20:00+00:00,BUY,drop_dca,4011.6,0.0038271960913351284,0.009979566896,15.353179840000001,False,4098.198802916852,31.51317984,0.0
2025-10-10 23:10:00+00:00,BUY,drop_dca,3843.81,0.0038343865757475425,0.009580124751420704,14.73865346372416,False,4013.55519338368,46.25183330372416,0.0
2025-10-11 20:50:00+00:00,BUY,drop_dca,3688.39,0.003836016289000116,0.00919667067812034,14.148724120185138,False,3932.347818485808,60.4005574239093,0.0
2025-10-12 17:05:00+00:00,SELL,profit_target,4139.14,0.015359922420892862,0.041324965037989415,0.0,False,3932.347818485808,60.4005574239093,3.134986900267201
2025-10-29 16:00:00+00:00,BUY,drop_dca,3941.02,0.004100461301896463,0.010504,16.16,True,3941.02,16.16,0.0
2025-10-30 13:40:00+00:00,BUY,drop_dca,3782.71,0.004058777923763651,0.009979566896,15.353179840000001,False,3862.2693817940435,31.51317984,0.0
2025-11-03 15:30:00+00:00,BUY,drop_dca,3607.1,0.004086011883153825,0.009580124751420704,14.73865346372416,False,3777.1241187886153,46.25183330372416,0.0
2025-11-04 16:40:00+00:00,BUY,drop_dca,3457.5,0.004092183404247328,0.00919667067812034,14.148724120185138,False,3697.065005868635,60.4005574239093,0.0
2025-11-04 18:25:00+00:00,BUY,drop_dca,3317.64,0.0040939967231377146,0.008828564737557894,13.582407288550607,False,3621.036816127793,73.9829647124599,0.0
2025-11-04 21:10:00+00:00,BUY,drop_dca,3183.87,0.004095254471576755,0.008475192605372403,13.038757854419082,False,3548.042471115057,87.02172256687899,0.0
2025-11-16 17:15:00+00:00,BUY,drop_dca,3049.5,0.004104564201520939,0.008135964546149767,12.516868532538103,False,3476.571627670943,99.53859109941709,0.0
2025-11-19 17:05:00+00:00,BUY,drop_dca,2926.66,0.004105659131110117,0.0078103144292255774,12.015868352654735,False,3407.6051381143347,111.55445945207182,0.0
2025-11-20 19:05:00+00:00,BUY,drop_dca,2807.41,0.004108741226244608,0.0074976987838813935,11.534921205971376,False,3340.6760300672468,123.0893806580432,0.0
2025-11-21 07:30:00+00:00,BUY,drop_dca,2682.29,0.004128272651272295,0.0071975958923577565,11.073224449781165,False,3274.3412286045977,134.16260510782436,0.0
2025-12-10 20:10:00+00:00,SELL,profit_target,3443.06,0.0409739229179237,0.09169918877716113,0.0,False,3274.3412286045977,134.16260510782436,6.821370745184822
2026-01-20 14:15:00+00:00,BUY,drop_dca,3057.79,0.00523253722459685,0.0104,16.0,False,3057.79,16.0,0.0
2026-01-20 22:30:00+00:00,BUY,drop_dca,2932.49,0.005290104941534327,0.010083566895999999,15.51317984,True,2994.7972517235507,31.51317984,0.0
2026-01-25 19:30:00+00:00,BUY,drop_dca,2812.98,0.005239515909719998,0.009580124751420704,14.73865346372416,False,2934.359183631427,46.25183330372416,0.0
2026-01-30 18:10:00+00:00,BUY,drop_dca,2697.09,0.005245922130957861,0.00919667067812034,14.148724120185138,False,2875.110758779975,60.4005574239093,0.0
2026-01-31 14:20:00+00:00,BUY,drop_dca,2574.8,0.005275130996019344,0.008828564737557894,13.582407288550607,False,2814.837355357038,73.9829647124599,0.0
2026-01-31 18:25:00+00:00,BUY,drop_dca,2394.79,0.005444635168185554,0.008475192605372403,13.038757854419082,False,2742.7554189867956,87.02172256687899,0.0
2026-02-01 16:15:00+00:00,BUY,drop_dca,2288.3,0.0054699421109723825,0.008135964546149767,12.516868532538103,False,2675.9276602591685,99.53859109941709,0.0
2026-02-02 03:20:00+00:00,BUY,drop_dca,2189.2,0.005488702883544096,0.0078103144292255774,12.015868352654735,False,2613.34337593632,111.55445945207182,0.0
2026-02-04 17:35:00+00:00,BUY,drop_dca,2096.11,0.005503013298906725,0.0074976987838813935,11.534921205971376,False,2554.277773037178,123.0893806580432,0.0
2026-02-05 15:10:00+00:00,BUY,drop_dca,1992.97,0.0055561420642464086,0.0071975958923577565,11.073224449781165,False,2496.2506411932904,134.16260510782436,0.0
2026-02-05 20:15:00+00:00,BUY,drop_dca,1887.2,0.005632687350548019,0.006909504919170245,10.630007567954223,False,2438.475496509793,144.79261267577857,0.0
2026-02-06 00:00:00+00:00,BUY,drop_dca,1810.06,0.005637675483154862,0.006632945075275537,10.204530885039288,False,2383.984261785393,154.99714356081785,0.0
2026-03-27 14:20:00+00:00,BUY,drop_dca,1975.37,0.00818074588558093,0.010504,16.16,True,1975.37,16.16,0.0
2026-03-30 13:20:00+00:00,SELL,profit_target,2077.41,0.00818074588558093,0.01104659615160704,0.0,False,1975.37,16.16,0.8237167140130701
