ts,side,reason,price,qty,fee,spend,near_support,velocity_paused,avg_entry,total_spent,pnl
2022-04-01 02:45:00+00:00,BUY,drop_dca,3230.59,0.006190819633565385,0.013,20.0,False,False,3230.59,20.0,0.0
2022-04-01 13:15:00+00:00,SELL,profit_target,3333.98,0.006190819633565385,0.01341604474724431,0.0,False,False,3230.59,20.0,0.626652797167079
2022-05-05 13:45:00+00:00,BUY,drop_dca,2902.64,0.006890279194112945,0.013,20.0,False,False,2902.64,20.0,0.0
2022-05-05 14:30:00+00:00,BUY,drop_dca,2857.77,0.006714796327206179,0.012473073275000001,19.189343500000003,True,False,2880.4943742201494,39.18934350000001,0.0
2022-05-05 15:00:00+00:00,BUY,drop_dca,2809.43,0.0064851773359897264,0.01184277364598225,18.219651763049615,True,False,2857.554639595498,57.40899526304962,0.0
2022-05-05 15:05:00+00:00,BUY,drop_dca,2755.25,0.002486552500789616,0.004453197955570383,6.85107377780059,False,True,2846.287064161611,64.26006904085021,0.0
2022-05-05 19:10:00+00:00,BUY,drop_dca,2708.77,0.006196505460306215,0.010910190262213881,16.784908095713664,False,False,2816.671937687613,81.04497713656387,0.0
2022-05-06 13:30:00+00:00,BUY,drop_dca,2663.31,0.005986955022665357,0.010364326167919666,15.94511718141487,False,False,2790.2575533062454,96.99009431797874,0.0
2022-05-07 21:55:00+00:00,BUY,drop_dca,2620.39,0.005780568200167048,0.009845773018923223,15.147343106035729,False,False,2766.0367645606693,112.13743742401448,0.0
2022-05-08 02:05:00+00:00,BUY,drop_dca,2577.67,0.0055823606831297235,0.009353164380353947,14.389483662082995,False,False,2743.2384474281334,126.52692108609747,0.0
2022-05-08 02:50:00+00:00,BUY,drop_dca,2527.36,0.005408624739158579,0.008885202183493887,13.669541820759827,False,False,2720.580495049072,140.1964629068573,0.0
2022-05-09 02:15:00+00:00,BUY,drop_dca,2488.41,0.0052184408797636495,0.00844065330524823,12.985620469612662,False,False,2699.2313770871433,153.18208337646996,0.0
2022-05-09 02:35:00+00:00,BUY,drop_dca,2435.56,0.0050649203523899095,0.008018346318753398,12.335917413466767,False,False,2677.6270638889664,165.51800078993674,0.0
2022-05-09 10:30:00+00:00,SELL,stop_loss,2403.46,0.06181518069567895,0.09657070422664374,0.0,False,False,2677.6270638889664,165.51800078993674,-17.04425729932686
2022-06-08 03:25:00+00:00,BUY,drop_dca,1783.0,0.011217049915872126,0.013,20.0,False,False,1783.0,20.0,0.0
2022-06-10 12:30:00+00:00,BUY,drop_dca,1732.44,0.01096681558957309,0.012349577500000002,18.999350000000003,False,False,1758.0051587685332,38.99935000000001,0.0
2022-06-10 16:25:00+00:00,BUY,drop_dca,1669.58,0.010810362499026704,0.011731697263731251,18.048765021125003,False,False,1729.0331816035493,57.048115021125014,0.0
2022-06-11 08:35:00+00:00,BUY,drop_dca,1635.58,0.010482972514463106,0.011144731120383616,17.145740185205565,False,False,1706.5002879846863,74.19385520633058,0.0
2022-06-11 08:55:00+00:00,BUY,drop_dca,1575.93,0.004134167365146744,0.00423485294424121,6.515158375755708,False,True,1695.1626716246958,80.70901358208629,0.0
2022-06-11 12:55:00+00:00,BUY,drop_dca,1550.74,0.010293102827007926,0.010375252080670276,15.961926277954271,False,False,1669.490087257225,96.67093986004056,0.0
2022-06-11 14:50:00+00:00,BUY,drop_dca,1520.53,0.009972385419197599,0.00985615228094414,15.163311201452524,False,False,1647.6050518137006,111.83425106149309,0.0
2022-06-12 02:25:00+00:00,SELL,stop_loss,1469.72,0.0678768561302873,0.06484398244467379,0.0,False,False,1647.6050518137006,111.83425106149309,-12.139122052131924
2022-07-30 01:45:00+00:00,BUY,drop_dca,1696.9,0.011786198361718427,0.013,20.0,False,False,1696.9,20.0,0.0
2022-07-31 22:35:00+00:00,BUY,drop_dca,1670.72,0.011371953409308563,0.012349577500000002,18.999350000000003,False,False,1684.0441493604785,38.99935000000001,0.0
2022-08-01 13:30:00+00:00,BUY,drop_dca,1645.0,0.010971893629863224,0.011731697263731251,18.048765021125003,False,False,1671.4925031900787,57.048115021125014,0.0
2022-08-01 18:40:00+00:00,BUY,drop_dca,1618.33,0.01059471194701054,0.011144731120383616,17.145740185205565,False,False,1658.898999254448,74.19385520633058,0.0
2022-08-02 02:30:00+00:00,BUY,drop_dca,1589.13,0.010249567964476958,0.010587132360603024,16.28789593938927,False,False,1645.8910706330669,90.48175114571985,0.0
2022-08-05 11:15:00+00:00,SELL,profit_target,1699.01,0.05497432531237771,0.060711253491838854,0.0,False,False,1645.8910706330669,90.48175114571985,2.8594660497711573
2022-09-08 07:20:00+00:00,BUY,drop_dca,1598.56,0.012636372735461919,0.013130000000000001,20.200000000000003,True,False,1598.56,20.200000000000003,0.0
2022-09-08 15:05:00+00:00,SELL,profit_target,1647.46,0.012636372735461919,0.01353164710739666,0.0,False,False,1598.56,20.200000000000003,0.6043869796566952
2022-10-28 07:50:00+00:00,BUY,drop_dca,1490.32,0.013419936657898975,0.013,20.0,False,False,1490.32,20.0,0.0
2022-10-28 13:30:00+00:00,SELL,profit_target,1547.3,0.013419936657898975,0.013497034193998603,0.0,False,False,1490.32,20.0,0.751170956573084
2023-02-16 22:35:00+00:00,BUY,drop_dca,1645.44,0.012154803578374174,0.013,20.0,False,False,1645.44,20.0,0.0
2023-02-17 17:10:00+00:00,SELL,profit_target,1698.47,0.012154803578374174,0.013418970001944768,0.0,False,False,1645.44,20.0,0.6311502637592383
2023-04-19 06:55:00+00:00,BUY,drop_dca,2070.4,0.009659969088098918,0.013,20.0,False,False,2070.4,20.0,0.0
2023-04-19 08:10:00+00:00,BUY,drop_dca,2030.14,0.009358640290817384,0.012349577500000002,18.999350000000003,False,False,2050.588937550503,38.99935000000001,0.0
2023-04-19 08:20:00+00:00,BUY,drop_dca,1997.46,0.009035858050286364,0.011731697263731251,18.048765021125003,False,False,2033.477026968691,57.048115021125014,0.0
2023-04-19 21:20:00+00:00,BUY,drop_dca,1967.37,0.008715056235078083,0.011144731120383616,17.145740185205565,False,False,2017.8084405919349,74.19385520633058,0.0
2023-04-19 23:20:00+00:00,BUY,drop_dca,1931.41,0.008433163305248119,0.010587132360603024,16.28789593938927,False,False,2001.6896607653791,90.48175114571985,0.0
2023-04-21 15:50:00+00:00,BUY,drop_dca,1901.91,0.008135491051522824,0.010057431660771153,15.472971785801775,False,False,1986.470608158064,105.95472293152163,0.0
2023-04-21 19:00:00+00:00,BUY,drop_dca,1868.81,0.007865336938976486,0.00955423321120362,14.698820324928647,False,False,1971.3499026199513,120.65354325645028,0.0
2023-04-21 20:00:00+00:00,BUY,drop_dca,1831.4,0.007700685602813079,0.009166973148444717,14.103035612991873,True,False,1955.7091986945397,134.75657886944214,0.0
2023-04-26 20:00:00+00:00,BUY,drop_dca,1801.24,0.002973589167993557,0.0034814960394218644,5.356147752956715,True,True,1949.3187971846044,140.11272662239884,0.0
2023-05-06 00:20:00+00:00,SELL,profit_target,2008.44,0.07187778973083482,0.09383544820454863,0.0,False,False,1949.3187971846044,140.11272662239884,4.155665936394513
2023-08-17 14:35:00+00:00,BUY,drop_dca,1779.66,0.011238101659867614,0.013,20.0,False,False,1779.66,20.0,0.0
2023-08-17 15:35:00+00:00,BUY,drop_dca,1734.27,0.010955243416538373,0.012349577500000002,18.999350000000003,False,False,1757.2542519271096,38.99935000000001,0.0
2023-08-17 21:35:00+00:00,BUY,drop_dca,1703.28,0.010596475635905432,0.011731697263731251,18.048765021125003,False,False,1739.8117397972064,57.048115021125014,0.0
2023-08-17 21:40:00+00:00,SELL,stop_loss,1547.03,0.03278982071231142,0.03297244361876864,0.0,False,False,1739.8117397972064,57.048115021125014,-6.354251128176642
2023-10-04 00:35:00+00:00,BUY,drop_dca,1636.61,0.012342586199522186,0.013130000000000001,20.200000000000003,True,False,1636.61,20.200000000000003,0.0
2023-10-05 17:15:00+00:00,BUY,drop_dca,1609.69,0.011914863691145501,0.01246650400775,19.179236935000002,True,False,1623.3873351275054,39.37923693500001,0.0
2023-10-09 16:00:00+00:00,BUY,drop_dca,1581.66,0.011513255637324145,0.01183653634236457,18.21005591133011,True,False,1609.9568626418195,57.58929284633012,0.0
2023-10-09 16:40:00+00:00,BUY,drop_dca,1556.88,0.010995493362151219,0.011127131408682893,17.11866370566599,False,False,1597.4776296762993,74.7079565519961,0.0
2023-10-22 06:00:00+00:00,SELL,profit_target,1645.86,0.04676619889014305,0.05003090046846504,0.0,False,False,1597.4776296762993,74.7079565519961,2.2126286528662575
2024-04-09 07:20:00+00:00,BUY,drop_dca,3641.1,0.005492845568646838,0.013,20.0,False,False,3641.1,20.0,0.0
2024-04-09 14:25:00+00:00,BUY,drop_dca,3579.2,0.005361349882655343,0.012473073275000001,19.189343500000003,True,False,3610.524951003941,39.18934350000001,0.0
2024-04-09 14:40:00+00:00,BUY,drop_dca,3524.62,0.005169252788399775,0.01184277364598225,18.219651763049615,True,False,3582.8115399533663,57.40899526304962,0.0
2024-04-09 17:10:00+00:00,BUY,drop_dca,3469.92,0.004985406375059507,0.011244324837815216,17.298961288946487,True,False,3556.022349714582,74.7079565519961,0.0
2024-04-10 13:05:00+00:00,BUY,drop_dca,3414.87,0.0047621649327243085,0.010570413206477967,16.262174163812258,False,False,3529.939145332861,90.97013071580837,0.0
2024-04-12 17:25:00+00:00,BUY,drop_dca,3318.55,0.0047017589924246836,0.010141964497802107,15.603022304310933,True,False,3497.3231233423476,106.57315302011929,0.0
2024-04-12 18:30:00+00:00,BUY,drop_dca,3224.74,0.0018194184612118664,0.0038136484675954296,5.867151488608354,False,True,3481.9651479526083,112.44030450872765,0.0
2024-04-13 01:45:00+00:00,BUY,drop_dca,3176.14,0.004525723193772027,0.009343314802033605,14.374330464667086,False,False,3444.3725854721283,126.81463497339473,0.0
2024-04-13 19:50:00+00:00,SELL,stop_loss,3078.42,0.03681792019489435,0.07367166422613833,0.0,False,False,3444.3725854721283,126.81463497339473,-13.54728475125421
2024-09-03 08:40:00+00:00,BUY,drop_dca,2498.29,0.008085530502863961,0.013130000000000001,20.200000000000003,True,False,2498.2899999999995,20.200000000000003,0.0
2024-09-03 14:00:00+00:00,BUY,drop_dca,2458.16,0.007802273625394605,0.01246650400775,19.179236935000002,True,False,2478.5827303194665,39.37923693500001,0.0
2024-09-04 00:55:00+00:00,BUY,drop_dca,2395.98,0.007525003684525586,0.011719342913232247,18.029758328049613,False,False,2452.033763831711,57.40899526304962,0.0
2024-09-04 01:00:00+00:00,BUY,drop_dca,2314.8,0.0029892796421196626,0.004497729935126087,6.919584515578595,True,True,2436.495973604545,64.32857977862821,0.0
2024-09-06 15:15:00+00:00,BUY,drop_dca,2269.58,0.0029576362731828427,0.004363184886378705,6.7125921328903155,False,True,2419.68121258436,71.04117191151853,0.0
2024-09-06 18:20:00+00:00,BUY,drop_dca,2234.31,0.007360497230168128,0.010689661168119017,16.44563256633695,False,False,2382.523911751905,87.48680447785549,0.0
2024-09-06 20:30:00+00:00,BUY,drop_dca,2192.87,0.007124369641137732,0.010154830695725103,15.622816454961697,False,False,2351.7067789485936,103.10962093281718,0.0
2024-09-13 17:45:00+00:00,SELL,profit_target,2426.13,0.043844590599392524,0.06914223978408772,0.0,False,False,2351.7067789485936,103.10962093281718,3.1939134183029267
2024-11-26 11:25:00+00:00,BUY,drop_dca,3291.44,0.006076367790389617,0.013,20.0,False,False,3291.44,20.0,0.0
2024-11-27 04:15:00+00:00,SELL,profit_target,3397.64,0.006076367790389617,0.013419451668570594,0.0,False,False,3291.44,20.0,0.6318908076708034
2025-02-03 00:20:00+00:00,BUY,drop_dca,2805.22,0.007129565595568262,0.013,20.0,False,False,2805.22,20.0,0.0
2025-02-03 01:40:00+00:00,BUY,drop_dca,2747.58,0.006914939692383845,0.012349577500000002,18.999350000000003,False,False,2776.8404226708562,38.99935000000001,0.0
2025-02-03 01:45:00+00:00,BUY,drop_dca,2650.3,0.006810083772072974,0.011731697263731251,18.048765021125003,False,False,2735.518540160407,57.048115021125014,0.0
2025-02-03 01:50:00+00:00,BUY,drop_dca,2569.3,0.006673311869071562,0.011144731120383616,17.145740185205565,False,False,2695.2238529712454,74.19385520633058,0.0
2025-02-03 01:55:00+00:00,BUY,drop_dca,2496.25,0.006524945794447378,0.010587132360603024,16.28789593938927,False,False,2657.098006527633,90.48175114571985,0.0
2025-02-03 02:05:00+00:00,SELL,stop_loss,2350.9,0.03405284672354402,0.052035644285546766,0.0,False,False,2657.098006527633,90.48175114571985,-10.478949427625764
2025-08-05 03:20:00+00:00,BUY,drop_dca,3650.03,0.0054794070185724495,0.013,20.0,False,False,3650.03,20.0,0.0
2025-08-05 14:15:00+00:00,BUY,drop_dca,3588.57,0.005294406964333983,0.012349577500000002,18.999350000000003,False,False,3619.8276730854805,38.99935000000001,0.0
2025-08-07 09:40:00+00:00,SELL,profit_target,3729.6,0.010773813982906433,0.026118310809921087,0.0,False,False,3619.8276730854805,38.99935000000001,1.1565483198379027
2025-09-19 06:55:00+00:00,BUY,drop_dca,4525.19,0.004463900963274471,0.013130000000000001,20.200000000000003,True,False,4525.19,20.200000000000003,0.0
2025-09-19 18:10:00+00:00,BUY,drop_dca,4451.13,0.00430884672768488,0.01246650400775,19.179236935000002,True,False,4488.814488028854,39.37923693500001,0.0
